contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY250602P00582000,2025-05-28 20:11:22+00:00,582.0,2.11,2.12,2.15,0.6099999,40.66666,399.0,890.0,0.1626060302734375,False,REGULAR,USD,2025-06-02,put
SPY250602P00583000,2025-05-28 20:06:27+00:00,583.0,2.38,2.42,2.43,0.68000007,40.000004,719.0,437.0,0.16083602844238282,False,REGULAR,USD,2025-06-02,put
SPY250602P00584000,2025-05-28 20:13:02+00:00,584.0,2.75,2.71,2.75,0.83000004,43.22917,1955.0,633.0,0.1595543029785156,False,REGULAR,USD,2025-06-02,put
SPY250602P00585000,2025-05-28 20:14:59+00:00,585.0,3.09,3.05,3.09,0.90999985,41.74311,2272.0,1200.0,0.1577232666015625,False,REGULAR,USD,2025-06-02,put
SPY250602P00586000,2025-05-28 20:14:52+00:00,586.0,3.44,3.43,3.47,1.05,43.93305,642.0,1139.0,0.15619740295410156,False,REGULAR,USD,2025-06-02,put
SPY250602P00587000,2025-05-28 20:14:11+00:00,587.0,3.88,3.83,3.88,1.1800001,43.703705,1522.0,926.0,0.1544274011230469,False,REGULAR,USD,2025-06-02,put
SPY250602P00588000,2025-05-28 20:13:59+00:00,588.0,4.3,4.28,4.33,1.1900003,38.263676,2391.0,764.0,0.15277946838378909,True,REGULAR,USD,2025-06-02,put
SPY250602P00589000,2025-05-28 20:14:19+00:00,589.0,4.79,4.76,4.81,1.4099998,41.71597,5132.0,632.0,0.15088739746093754,True,REGULAR,USD,2025-06-02,put
SPY250602P00590000,2025-05-28 20:14:39+00:00,590.0,5.3,5.28,5.33,1.5500002,41.333336,5811.0,1311.0,0.1489342919921875,True,REGULAR,USD,2025-06-02,put
SPY250602P00591000,2025-05-28 20:12:21+00:00,591.0,5.82,5.84,5.9,1.6400003,39.23446,2812.0,459.0,0.147469462890625,True,REGULAR,USD,2025-06-02,put
SPY250602P00592000,2025-05-28 20:14:33+00:00,592.0,6.47,6.43,6.5,1.8999996,41.575485,2308.0,672.0,0.14557739196777342,True,REGULAR,USD,2025-06-02,put
SPY250602P00593000,2025-05-28 19:58:07+00:00,593.0,7.03,7.06,7.15,1.5800004,28.990835,843.0,458.0,0.14405152832031248,True,REGULAR,USD,2025-06-02,put
SPY250602P00594000,2025-05-28 19:56:17+00:00,594.0,7.8,7.73,7.83,1.6300001,26.418154,109.0,195.0,0.14222049194335937,True,REGULAR,USD,2025-06-02,put
SPY250602P00595000,2025-05-28 20:01:00+00:00,595.0,9.15,8.44,8.55,2.6999998,41.860462,219.0,1185.0,0.14051152465820313,True,REGULAR,USD,2025-06-02,put
SPY250602P00596000,2025-05-28 19:43:38+00:00,596.0,8.4,9.18,9.3,0.9399996,12.60053,62.0,36.0,0.13843635009765626,True,REGULAR,USD,2025-06-02,put
SPY250602P00597000,2025-05-28 19:54:04+00:00,597.0,10.35,9.96,10.09,2.2000008,26.993876,15.0,41.0,0.13660531372070314,True,REGULAR,USD,2025-06-02,put
SPY250602P00598000,2025-05-28 19:10:50+00:00,598.0,8.51,10.77,10.9,0.05000019,0.5910188,73.0,6.0,0.13391979370117188,True,REGULAR,USD,2025-06-02,put
SPY250602P00599000,2025-05-28 15:57:20+00:00,599.0,10.65,11.61,11.75,1.2799997,13.660616,81.0,14.0,0.13172255004882813,True,REGULAR,USD,2025-06-02,put
SPY250602P00600000,2025-05-28 20:01:54+00:00,600.0,13.11,12.48,12.63,2.7799997,26.911903,151.0,192.0,0.1297694445800781,True,REGULAR,USD,2025-06-02,put
SPY250602P00601000,2025-05-28 19:49:46+00:00,601.0,12.52,13.37,13.52,2.7200003,27.755104,32.0,0.0,0.12622944091796873,True,REGULAR,USD,2025-06-02,put
SPY250602P00602000,2025-05-28 20:03:08+00:00,602.0,14.58,14.28,14.44,-6.83,-31.900982,110.0,14.0,0.12305564453125001,True,REGULAR,USD,2025-06-02,put
SPY250602P00603000,2025-05-28 20:00:56+00:00,603.0,16.05,15.21,15.37,-2.92,-15.392726,7.0,6.0,0.1176846044921875,True,REGULAR,USD,2025-06-02,put
SPY250602P00604000,2025-05-21 15:55:26+00:00,604.0,13.04,16.17,16.33,0.0,0.0,,0.0,0.11426666992187501,True,REGULAR,USD,2025-06-02,put
SPY250602P00605000,2025-05-28 19:34:06+00:00,605.0,15.87,15.25,18.54,1.7600002,12.473426,7.0,11.0,0.23731231445312498,True,REGULAR,USD,2025-06-02,put
SPY250602P00606000,2025-05-28 17:25:31+00:00,606.0,15.89,16.29,20.04,0.0,0.0,10.0,0.0,0.2758861474609374,True,REGULAR,USD,2025-06-02,put
SPY250602P00607000,2025-05-28 16:16:52+00:00,607.0,17.15,17.64,21.03,0.77000046,4.7008576,8.0,22.0,0.2846751220703124,True,REGULAR,USD,2025-06-02,put
SPY250602P00608000,2025-05-21 17:43:15+00:00,608.0,21.05,18.64,21.88,0.0,0.0,,0.0,0.28504132934570303,True,REGULAR,USD,2025-06-02,put
SPY250602P00610000,2025-05-28 14:58:50+00:00,610.0,20.73,20.64,24.13,1.6599998,8.704771,3.0,3.0,0.3181220532226562,True,REGULAR,USD,2025-06-02,put
SPY250602P00613000,2025-05-27 19:29:25+00:00,613.0,22.63,23.64,26.88,0.0,0.0,,0.0,0.32923034057617184,True,REGULAR,USD,2025-06-02,put
SPY250602P00615000,2025-05-28 14:41:30+00:00,615.0,24.95,25.7,29.14,-7.130001,-22.225689,5.0,0.0,0.3631655480957031,True,REGULAR,USD,2025-06-02,put
SPY250602P00619000,2025-05-28 14:50:36+00:00,619.0,29.5,29.57,33.03,0.5,1.7241379,8.0,0.0,0.39014281738281253,True,REGULAR,USD,2025-06-02,put
SPY250602P00620000,2025-05-21 17:08:29+00:00,620.0,28.66,30.57,34.03,0.0,0.0,,0.0,0.398443515625,True,REGULAR,USD,2025-06-02,put
SPY250602P00625000,2025-05-22 15:28:33+00:00,625.0,41.29,35.57,39.06,0.0,0.0,,0.0,0.4412897668457031,True,REGULAR,USD,2025-06-02,put
SPY250602P00635000,2025-05-28 14:41:30+00:00,635.0,44.94,45.57,49.06,0.0,0.0,5.0,0.0,0.5192919165039063,True,REGULAR,USD,2025-06-02,put
SPY250603C00530000,2025-05-22 13:35:14+00:00,530.0,52.87,56.6,59.8,0.0,0.0,,0.0,0.6242713354492189,True,REGULAR,USD,2025-06-03,call
SPY250603C00545000,2025-05-28 14:27:33+00:00,545.0,45.35,41.37,44.89,-2.619999,-5.461745,3.0,0.0,0.5019581054687501,True,REGULAR,USD,2025-06-03,call
SPY250603C00550000,2025-05-28 14:27:33+00:00,550.0,40.53,36.39,39.96,0.0,0.0,2.0,0.0,0.4626518579101563,True,REGULAR,USD,2025-06-03,call
SPY250603C00551000,2025-05-27 14:26:50+00:00,551.0,37.68,35.38,38.84,0.0,0.0,1.0,1.0,0.44605046142578125,True,REGULAR,USD,2025-06-03,call
SPY250603C00552000,2025-05-23 17:22:04+00:00,552.0,30.22,34.67,37.87,0.0,0.0,2.0,0.0,0.4390925231933594,True,REGULAR,USD,2025-06-03,call
SPY250603C00553000,2025-05-23 16:57:01+00:00,553.0,27.68,33.67,36.96,0.0,0.0,2.0,0.0,0.43579665771484377,True,REGULAR,USD,2025-06-03,call
SPY250603C00554000,2025-05-27 15:50:54+00:00,554.0,35.5,34.25,34.42,0.0,0.0,1.0,1.0,0.31055376953124997,True,REGULAR,USD,2025-06-03,call
SPY250603C00555000,2025-05-23 18:17:15+00:00,555.0,28.42,33.26,33.43,0.0,0.0,29.0,25.0,0.3042061767578125,True,REGULAR,USD,2025-06-03,call
SPY250603C00556000,2025-05-28 19:41:05+00:00,556.0,33.18,32.27,32.44,7.1100006,27.27273,1.0,0.0,0.29761444580078117,True,REGULAR,USD,2025-06-03,call
SPY250603C00557000,2025-05-23 17:22:04+00:00,557.0,25.56,31.28,31.45,0.0,0.0,4.0,0.0,0.2912668530273437,True,REGULAR,USD,2025-06-03,call
SPY250603C00558000,2025-05-23 16:57:01+00:00,558.0,23.09,30.29,30.46,0.0,0.0,4.0,0.0,0.2846751220703124,True,REGULAR,USD,2025-06-03,call
SPY250603C00559000,2025-05-23 15:55:31+00:00,559.0,21.72,29.31,29.49,0.0,0.0,4.0,0.0,0.2797923583984374,True,REGULAR,USD,2025-06-03,call
SPY250603C00560000,2025-05-27 15:34:18+00:00,560.0,29.47,28.33,28.49,0.0,0.0,1.0,2.0,0.2722240747070312,True,REGULAR,USD,2025-06-03,call
SPY250603C00561000,2025-05-23 17:42:19+00:00,561.0,21.54,27.35,27.51,0.0,0.0,6.0,0.0,0.26636475830078127,True,REGULAR,USD,2025-06-03,call
SPY250603C00562000,2025-05-23 17:22:04+00:00,562.0,21.26,26.37,26.53,0.0,0.0,2.0,0.0,0.2602613037109375,True,REGULAR,USD,2025-06-03,call
SPY250603C00563000,2025-05-27 15:50:54+00:00,563.0,26.75,25.4,25.56,0.0,0.0,4.0,3.0,0.25501233276367197,True,REGULAR,USD,2025-06-03,call
SPY250603C00564000,2025-05-27 14:20:34+00:00,564.0,24.78,24.43,24.59,0.0,0.0,1.0,12.0,0.24951922363281248,True,REGULAR,USD,2025-06-03,call
SPY250603C00565000,2025-05-28 17:03:28+00:00,565.0,25.91,23.46,23.62,0.5100002,2.007875,2.0,10.0,0.24378197631835938,True,REGULAR,USD,2025-06-03,call
SPY250603C00566000,2025-05-27 17:24:57+00:00,566.0,25.29,22.5,22.66,0.0,0.0,5.0,2.0,0.2387771435546875,True,REGULAR,USD,2025-06-03,call
SPY250603C00567000,2025-05-27 14:48:59+00:00,567.0,22.7,21.55,21.71,0.0,0.0,1.0,2.0,0.23413851806640623,True,REGULAR,USD,2025-06-03,call
SPY250603C00568000,2025-05-27 14:44:48+00:00,568.0,21.34,20.61,20.78,0.0,0.0,1.0,1.0,0.2304764453125,True,REGULAR,USD,2025-06-03,call
SPY250603C00569000,2025-05-21 16:25:27+00:00,569.0,24.8,19.67,19.83,0.0,0.0,,0.0,0.22534954345703123,True,REGULAR,USD,2025-06-03,call
SPY250603C00570000,2025-05-28 17:03:28+00:00,570.0,21.04,18.75,18.9,0.4300003,2.0863674,4.0,10.0,0.2210771252441406,True,REGULAR,USD,2025-06-03,call
SPY250603C00571000,2025-05-28 17:26:31+00:00,571.0,19.89,17.83,17.98,-0.63000107,-3.0701807,15.0,12.0,0.21704884521484374,True,REGULAR,USD,2025-06-03,call
SPY250603C00572000,2025-05-28 19:24:16+00:00,572.0,18.61,16.93,17.07,-0.9300003,-4.759469,14.0,7.0,0.21314263427734376,True,REGULAR,USD,2025-06-03,call
SPY250603C00573000,2025-05-28 18:08:47+00:00,573.0,18.15,16.03,16.17,2.8799992,18.860504,2.0,14.0,0.20948056152343747,True,REGULAR,USD,2025-06-03,call
SPY250603C00574000,2025-05-28 14:37:25+00:00,574.0,17.15,15.15,15.29,2.9299994,20.604776,17.0,45.0,0.20618469604492184,True,REGULAR,USD,2025-06-03,call
SPY250603C00575000,2025-05-28 19:57:36+00:00,575.0,14.18,14.29,14.42,-2.6399994,-15.695597,27.0,102.0,0.2030108996582031,True,REGULAR,USD,2025-06-03,call
SPY250603C00576000,2025-05-28 18:16:24+00:00,576.0,15.54,13.44,13.58,-1.1699991,-7.00179,4.0,53.0,0.2005695178222656,True,REGULAR,USD,2025-06-03,call
SPY250603C00577000,2025-05-28 14:03:38+00:00,577.0,15.29,12.6,12.74,0.19999981,1.3253797,1.0,80.0,0.1974567559814453,True,REGULAR,USD,2025-06-03,call
SPY250603C00578000,2025-05-28 19:48:07+00:00,578.0,12.77,11.79,11.92,-1.9099998,-13.010898,1.0,95.0,0.19458813232421873,True,REGULAR,USD,2025-06-03,call
SPY250603C00579000,2025-05-28 13:35:12+00:00,579.0,14.61,10.99,11.1,1.0199995,7.505515,1.0,89.0,0.1911091632080078,True,REGULAR,USD,2025-06-03,call
SPY250603C00580000,2025-05-28 19:57:01+00:00,580.0,10.16,10.22,10.32,-2.2200003,-17.932152,97.0,317.0,0.18854571228027345,True,REGULAR,USD,2025-06-03,call
SPY250603C00581000,2025-05-28 19:54:43+00:00,581.0,9.28,9.46,9.56,-2.3900003,-20.479866,91.0,320.0,0.18598226135253904,True,REGULAR,USD,2025-06-03,call
SPY250603C00582000,2025-05-28 19:11:38+00:00,582.0,10.71,8.73,8.82,-0.8500004,-7.3529444,157.0,343.0,0.18335777587890623,True,REGULAR,USD,2025-06-03,call
SPY250603C00583000,2025-05-28 19:54:43+00:00,583.0,7.88,8.03,8.11,-2.8999996,-26.901667,8.0,602.0,0.18097742858886717,True,REGULAR,USD,2025-06-03,call
SPY250603C00584000,2025-05-28 19:51:21+00:00,584.0,7.6,7.36,7.42,-2.0800004,-21.487608,71.0,111.0,0.17847501220703127,True,REGULAR,USD,2025-06-03,call
SPY250603C00585000,2025-05-28 19:57:07+00:00,585.0,6.69,6.71,6.77,-2.6600003,-28.4492,97.0,633.0,0.17646087219238282,True,REGULAR,USD,2025-06-03,call
SPY250603C00586000,2025-05-28 20:12:34+00:00,586.0,6.1,6.09,6.14,-2.5099998,-29.152145,120.0,639.0,0.17420259399414065,True,REGULAR,USD,2025-06-03,call
SPY250603C00587000,2025-05-28 20:14:32+00:00,587.0,5.5,5.5,5.54,-1.77,-24.34663,267.0,234.0,0.17194431579589847,True,REGULAR,USD,2025-06-03,call
SPY250603C00588000,2025-05-28 20:10:38+00:00,588.0,5.05,4.94,4.98,-1.8699999,-27.023119,630.0,249.0,0.1700522448730469,False,REGULAR,USD,2025-06-03,call
SPY250603C00589000,2025-05-28 20:14:59+00:00,589.0,4.45,4.41,4.45,-1.9900002,-30.900625,1460.0,273.0,0.1680991394042969,False,REGULAR,USD,2025-06-03,call
SPY250603C00590000,2025-05-28 20:14:56+00:00,590.0,3.91,3.91,3.95,-2.16,-35.584846,2986.0,1394.0,0.1660849993896485,False,REGULAR,USD,2025-06-03,call
SPY250603C00591000,2025-05-28 20:14:26+00:00,591.0,3.45,3.45,3.49,-1.99,-36.580883,4880.0,506.0,0.16431499755859375,False,REGULAR,USD,2025-06-03,call
SPY250603C00592000,2025-05-28 20:08:52+00:00,592.0,3.16,3.03,3.06,-1.7499998,-35.641544,1904.0,730.0,0.16248396118164063,False,REGULAR,USD,2025-06-03,call
SPY250603C00593000,2025-05-28 20:14:08+00:00,593.0,2.65,2.63,2.67,-1.5099998,-36.298073,1873.0,237.0,0.16083602844238282,False,REGULAR,USD,2025-06-03,call
SPY250603C00594000,2025-05-28 20:07:27+00:00,594.0,2.43,2.28,2.31,-1.3399999,-35.543762,981.0,193.0,0.15912706115722658,False,REGULAR,USD,2025-06-03,call
SPY250603C00595000,2025-05-28 20:14:59+00:00,595.0,1.96,1.96,1.99,-1.29,-39.692307,3251.0,1148.0,0.15766223205566404,False,REGULAR,USD,2025-06-03,call
SPY250603C00596000,2025-05-28 20:08:09+00:00,596.0,1.74,1.67,1.7,-0.94000006,-35.07463,928.0,472.0,0.15619740295410156,False,REGULAR,USD,2025-06-03,call
SPY250603C00597000,2025-05-28 19:59:27+00:00,597.0,1.41,1.41,1.44,-0.9599999,-40.50633,2026.0,1680.0,0.15467153930664065,False,REGULAR,USD,2025-06-03,call
SPY250603C00598000,2025-05-28 20:14:04+00:00,598.0,1.2,1.18,1.21,-1.02,-45.945946,661.0,492.0,0.1532677447509766,False,REGULAR,USD,2025-06-03,call
SPY250603C00599000,2025-05-28 20:12:26+00:00,599.0,1.02,0.98,1.01,-0.9200001,-47.422684,440.0,326.0,0.1519860192871094,False,REGULAR,USD,2025-06-03,call
SPY250603C00600000,2025-05-28 20:09:54+00:00,600.0,0.85,0.81,0.84,-0.77,-47.530865,3374.0,1697.0,0.15088739746093754,False,REGULAR,USD,2025-06-03,call
SPY250603C00601000,2025-05-28 20:12:39+00:00,601.0,0.67,0.67,0.69,-0.47999996,-41.73913,720.0,367.0,0.14966670654296876,False,REGULAR,USD,2025-06-03,call
SPY250603C00602000,2025-05-28 20:13:08+00:00,602.0,0.55,0.54,0.56,-0.44,-44.444443,295.0,375.0,0.148446015625,False,REGULAR,USD,2025-06-03,call
SPY250603C00603000,2025-05-28 20:04:17+00:00,603.0,0.42,0.43,0.45,-0.43000004,-50.588238,309.0,422.0,0.14722532470703126,False,REGULAR,USD,2025-06-03,call
SPY250603C00604000,2025-05-28 20:06:55+00:00,604.0,0.37,0.34,0.36,-0.25,-40.32258,152.0,381.0,0.14612670288085935,False,REGULAR,USD,2025-06-03,call
SPY250603C00605000,2025-05-28 20:09:53+00:00,605.0,0.29,0.27,0.28,-0.31000003,-51.66667,646.0,1265.0,0.1445398046875,False,REGULAR,USD,2025-06-03,call
SPY250603C00606000,2025-05-28 20:09:09+00:00,606.0,0.22,0.2,0.22,-0.26,-54.166668,426.0,430.0,0.143563251953125,False,REGULAR,USD,2025-06-03,call
SPY250603C00607000,2025-05-28 20:14:58+00:00,607.0,0.17,0.15,0.17,-0.23,-57.5,110.0,593.0,0.14258669921875,False,REGULAR,USD,2025-06-03,call
SPY250603C00608000,2025-05-28 20:08:07+00:00,608.0,0.13,0.11,0.13,-0.18,-58.064514,1515.0,767.0,0.141610146484375,False,REGULAR,USD,2025-06-03,call
SPY250603C00609000,2025-05-28 20:14:55+00:00,609.0,0.09,0.08,0.09,-0.16,-64.0,296.0,118.0,0.13868048828125001,False,REGULAR,USD,2025-06-03,call
SPY250603C00610000,2025-05-28 20:14:05+00:00,610.0,0.06,0.06,0.07,-0.13,-68.42105,1073.0,1184.0,0.13868048828125001,False,REGULAR,USD,2025-06-03,call
SPY250603C00611000,2025-05-28 20:13:35+00:00,611.0,0.05,0.04,0.05,-0.10000001,-66.66667,58.0,58.0,0.13672738281250002,False,REGULAR,USD,2025-06-03,call
SPY250603C00612000,2025-05-28 19:38:53+00:00,612.0,0.06,0.03,0.04,-0.040000003,-40.000004,59.0,113.0,0.13770393554687502,False,REGULAR,USD,2025-06-03,call
SPY250603C00613000,2025-05-28 20:03:07+00:00,613.0,0.03,0.02,0.03,-0.04,-57.142857,183.0,73.0,0.13770393554687502,False,REGULAR,USD,2025-06-03,call
SPY250603C00614000,2025-05-28 20:13:15+00:00,614.0,0.02,0.02,0.03,-0.05,-71.42857,117.0,118.0,0.14258669921875,False,REGULAR,USD,2025-06-03,call
SPY250603C00615000,2025-05-28 19:22:58+00:00,615.0,0.03,0.01,0.02,-0.01,-25.0,442.0,1056.0,0.14063359375,False,REGULAR,USD,2025-06-03,call
SPY250603C00616000,2025-05-28 19:57:01+00:00,616.0,0.02,0.01,0.02,-0.04,-66.66667,77.0,254.0,0.1445398046875,False,REGULAR,USD,2025-06-03,call
SPY250603C00617000,2025-05-28 18:59:58+00:00,617.0,0.02,0.01,0.02,-0.030000001,-60.0,123.0,160.0,0.148446015625,False,REGULAR,USD,2025-06-03,call
SPY250603C00618000,2025-05-27 20:14:38+00:00,618.0,0.03,0.01,0.02,0.0,0.0,,201.0,0.15332877929687502,False,REGULAR,USD,2025-06-03,call
SPY250603C00619000,2025-05-28 18:54:00+00:00,619.0,0.02,0.0,0.02,0.0,0.0,306.0,309.0,0.15821154296875,False,REGULAR,USD,2025-06-03,call
SPY250603C00620000,2025-05-28 20:05:37+00:00,620.0,0.01,0.0,0.01,0.0,0.0,10.0,328.0,0.15039912109375003,False,REGULAR,USD,2025-06-03,call
SPY250603C00623000,2025-05-28 16:58:45+00:00,623.0,0.02,0.0,0.01,0.0,0.0,25.0,13.0,0.16407085937500002,False,REGULAR,USD,2025-06-03,call
SPY250603C00624000,2025-05-27 19:19:03+00:00,624.0,0.02,0.0,0.01,0.0,0.0,,32.0,0.16797707031250003,False,REGULAR,USD,2025-06-03,call
SPY250603C00625000,2025-05-27 15:57:49+00:00,625.0,0.02,0.0,0.01,0.0,0.0,1.0,179.0,0.17188328125000002,False,REGULAR,USD,2025-06-03,call
SPY250603C00630000,2025-05-28 13:30:05+00:00,630.0,0.01,0.0,0.01,0.0,0.0,1.0,112.0,0.1914143359375,False,REGULAR,USD,2025-06-03,call
SPY250603C00635000,2025-05-21 19:31:03+00:00,635.0,0.02,0.0,0.01,0.0,0.0,,28.0,0.21094539062499998,False,REGULAR,USD,2025-06-03,call
SPY250603C00640000,2025-05-28 14:54:59+00:00,640.0,0.01,0.0,0.01,0.0,0.0,1.0,3.0,0.2304764453125,False,REGULAR,USD,2025-06-03,call
SPY250603P00530000,2025-05-28 18:58:25+00:00,530.0,0.03,0.02,0.03,-0.01,-25.0,2.0,156.0,0.3086006640625,False,REGULAR,USD,2025-06-03,put
SPY250603P00535000,2025-05-28 17:02:03+00:00,535.0,0.05,0.03,0.04,-0.009999998,-16.666662,5.0,138.0,0.2910227148437499,False,REGULAR,USD,2025-06-03,put
SPY250603P00540000,2025-05-28 19:59:05+00:00,540.0,0.04,0.04,0.05,-0.030000001,-42.857143,85.0,576.0,0.27246821289062495,False,REGULAR,USD,2025-06-03,put
SPY250603P00545000,2025-05-28 19:55:26+00:00,545.0,0.06,0.05,0.06,-0.030000005,-33.333336,47.0,95.0,0.25196060546875,False,REGULAR,USD,2025-06-03,put
SPY250603P00550000,2025-05-28 20:02:41+00:00,550.0,0.07,0.07,0.08,-0.04,-36.363636,70.0,665.0,0.233406103515625,False,REGULAR,USD,2025-06-03,put
SPY250603P00551000,2025-05-28 19:56:16+00:00,551.0,0.08,0.07,0.08,-0.07000001,-46.66667,6.0,97.0,0.22852333984375,False,REGULAR,USD,2025-06-03,put
SPY250603P00552000,2025-05-28 16:09:27+00:00,552.0,0.11,0.08,0.09,-0.030000001,-21.428572,7.0,30.0,0.22657023437499998,False,REGULAR,USD,2025-06-03,put
SPY250603P00553000,2025-05-28 13:36:11+00:00,553.0,0.1,0.08,0.09,-0.04,-28.571428,3.0,106.0,0.22071091796874998,False,REGULAR,USD,2025-06-03,put
SPY250603P00554000,2025-05-28 13:51:13+00:00,554.0,0.11,0.09,0.1,-0.14999999,-57.692307,190.0,112.0,0.21826953613281247,False,REGULAR,USD,2025-06-03,put
SPY250603P00555000,2025-05-28 19:08:00+00:00,555.0,0.07,0.1,0.11,-0.07,-50.0,95.0,485.0,0.215828154296875,False,REGULAR,USD,2025-06-03,put
SPY250603P00556000,2025-05-28 17:20:00+00:00,556.0,0.1,0.11,0.12,-0.12,-54.545456,7.0,419.0,0.2124102197265625,False,REGULAR,USD,2025-06-03,put
SPY250603P00557000,2025-05-28 18:13:06+00:00,557.0,0.1,0.12,0.13,-0.089999996,-47.368423,13.0,349.0,0.20948056152343747,False,REGULAR,USD,2025-06-03,put
SPY250603P00558000,2025-05-28 19:38:16+00:00,558.0,0.11,0.13,0.14,-0.08,-42.105263,135.0,96.0,0.20557435058593748,False,REGULAR,USD,2025-06-03,put
SPY250603P00559000,2025-05-28 19:51:53+00:00,559.0,0.14,0.14,0.15,-0.040000007,-22.222223,717.0,431.0,0.20215641601562498,False,REGULAR,USD,2025-06-03,put
SPY250603P00560000,2025-05-28 19:58:19+00:00,560.0,0.16,0.16,0.17,-0.030000001,-15.789474,1771.0,1216.0,0.20020331054687499,False,REGULAR,USD,2025-06-03,put
SPY250603P00561000,2025-05-28 19:16:40+00:00,561.0,0.14,0.18,0.19,-0.06999999,-33.33333,66.0,255.0,0.1977619287109375,False,REGULAR,USD,2025-06-03,put
SPY250603P00562000,2025-05-28 20:12:26+00:00,562.0,0.2,0.2,0.21,-0.07000001,-25.925928,429.0,138.0,0.1948322705078125,False,REGULAR,USD,2025-06-03,put
SPY250603P00563000,2025-05-28 19:59:56+00:00,563.0,0.2,0.22,0.24,-0.059999987,-23.076918,69.0,355.0,0.19336744140625,False,REGULAR,USD,2025-06-03,put
SPY250603P00564000,2025-05-28 19:56:16+00:00,564.0,0.25,0.25,0.27,-0.08000001,-24.242426,83.0,115.0,0.19117019775390626,False,REGULAR,USD,2025-06-03,put
SPY250603P00565000,2025-05-28 20:11:19+00:00,565.0,0.3,0.29,0.3,0.01000002,3.448283,69.0,1032.0,0.188484677734375,False,REGULAR,USD,2025-06-03,put
SPY250603P00566000,2025-05-28 20:11:46+00:00,566.0,0.33,0.33,0.34,0.0,0.0,389.0,949.0,0.186531572265625,False,REGULAR,USD,2025-06-03,put
SPY250603P00567000,2025-05-28 19:45:19+00:00,567.0,0.34,0.37,0.39,-0.030000001,-8.108108,54.0,255.0,0.18506674316406246,False,REGULAR,USD,2025-06-03,put
SPY250603P00568000,2025-05-28 19:56:51+00:00,568.0,0.41,0.43,0.44,0.0,0.0,78.0,332.0,0.18311363769531247,False,REGULAR,USD,2025-06-03,put
SPY250603P00569000,2025-05-28 20:06:54+00:00,569.0,0.48,0.49,0.51,0.030000001,6.666667,132.0,391.0,0.1821370849609375,False,REGULAR,USD,2025-06-03,put
SPY250603P00570000,2025-05-28 20:14:17+00:00,570.0,0.57,0.56,0.58,0.09,18.75,1726.0,1627.0,0.1805501867675781,False,REGULAR,USD,2025-06-03,put
SPY250603P00571000,2025-05-28 20:14:18+00:00,571.0,0.66,0.64,0.66,0.07000005,11.864416,81.0,655.0,0.17896328857421873,False,REGULAR,USD,2025-06-03,put
SPY250603P00572000,2025-05-28 20:07:37+00:00,572.0,0.71,0.73,0.75,0.03999996,5.9701433,188.0,542.0,0.17737639038085937,False,REGULAR,USD,2025-06-03,put
SPY250603P00573000,2025-05-28 20:12:59+00:00,573.0,0.86,0.84,0.86,0.16000003,22.857145,378.0,191.0,0.17627776855468752,False,REGULAR,USD,2025-06-03,put
SPY250603P00574000,2025-05-28 20:03:32+00:00,574.0,1.02,0.95,0.97,0.24000001,30.769232,92.0,442.0,0.1744467321777344,False,REGULAR,USD,2025-06-03,put
SPY250603P00575000,2025-05-28 20:14:31+00:00,575.0,1.11,1.08,1.11,0.24000001,27.586206,465.0,769.0,0.17347017944335938,False,REGULAR,USD,2025-06-03,put
SPY250603P00576000,2025-05-28 20:14:00+00:00,576.0,1.24,1.23,1.25,0.25,25.252525,308.0,319.0,0.17176121215820314,False,REGULAR,USD,2025-06-03,put
SPY250603P00577000,2025-05-28 20:14:56+00:00,577.0,1.4,1.39,1.42,0.32999992,30.841112,426.0,473.0,0.17060155578613284,False,REGULAR,USD,2025-06-03,put
SPY250603P00578000,2025-05-28 20:12:36+00:00,578.0,1.6,1.57,1.6,0.38,31.147541,241.0,203.0,0.1690756921386719,False,REGULAR,USD,2025-06-03,put
SPY250603P00579000,2025-05-28 20:14:54+00:00,579.0,1.8,1.77,1.8,0.37,25.874126,2232.0,843.0,0.16754982849121097,False,REGULAR,USD,2025-06-03,put
SPY250603P00580000,2025-05-28 20:14:54+00:00,580.0,2.01,1.99,2.02,0.51,34.0,3793.0,1417.0,0.16590189575195316,False,REGULAR,USD,2025-06-03,put
SPY250603P00581000,2025-05-28 20:13:42+00:00,581.0,2.24,2.23,2.27,0.57000005,34.13174,1263.0,716.0,0.16462017028808595,False,REGULAR,USD,2025-06-03,put
SPY250603P00582000,2025-05-28 20:10:29+00:00,582.0,2.46,2.5,2.54,0.58000004,30.851067,1596.0,610.0,0.16309430664062502,False,REGULAR,USD,2025-06-03,put
SPY250603P00583000,2025-05-28 20:12:31+00:00,583.0,2.79,2.79,2.83,0.76,37.438423,1615.0,1871.0,0.16138533935546873,False,REGULAR,USD,2025-06-03,put
SPY250603P00584000,2025-05-28 20:14:27+00:00,584.0,3.16,3.11,3.15,0.8800001,38.596497,178.0,285.0,0.1596763720703125,False,REGULAR,USD,2025-06-03,put
SPY250603P00585000,2025-05-28 20:08:40+00:00,585.0,3.4,3.46,3.5,0.8800001,34.920643,2540.0,1515.0,0.15808947387695313,False,REGULAR,USD,2025-06-03,put
